Data,IDVenditore,IDAcquirente,Valore
2019-03-02,utente_3,utente_5,204
2019-03-02,utente_7,utente_1,67
2019-03-02,utente_9,utente_3,383
2019-03-02,utente_9,utente_8,134
2019-03-02,utente_6,utente_4,981
2019-03-02,utente_7,utente_2,518
2019-03-02,utente_6,utente_10,885
2019-03-02,utente_10,utente_3,90
2019-03-02,utente_2,utente_10,646
2019-03-02,utente_4,utente_5,938
2019-03-02,utente_1,utente_9,936
2019-03-02,utente_9,utente_6,951
2019-03-02,utente_3,utente_1,747
2019-03-02,utente_3,utente_4,42
2019-03-02,utente_8,utente_10,901
2019-03-02,utente_10,utente_7,920
2019-03-02,utente_4,utente_5,190
2019-03-02,utente_5,utente_6,381
2019-03-02,utente_8,utente_3,94
2019-03-02,utente_1,utente_9,994
2019-03-02,utente_6,utente_1,628
2019-03-02,utente_2,utente_3,885
2019-03-02,utente_8,utente_5,198
2019-03-02,utente_2,utente_1,885
2019-03-02,utente_7,utente_10,792
2019-03-02,utente_7,utente_6,185
2019-03-02,utente_3,utente_2,947
2019-03-02,utente_6,utente_4,534
2019-03-02,utente_9,utente_6,929
2019-03-02,utente_7,utente_4,273
2019-03-02,utente_3,utente_9,837
2019-03-02,utente_8,utente_1,891
2019-03-02,utente_6,utente_1,953
2019-03-02,utente_4,utente_10,895
2019-03-02,utente_5,utente_1,380
2019-03-02,utente_6,utente_2,278
2019-03-02,utente_6,utente_4,200
2019-03-02,utente_3,utente_4,286
2019-03-02,utente_4,utente_2,480
2019-03-02,utente_1,utente_2,994
2019-03-02,utente_2,utente_6,958
2019-03-02,utente_9,utente_5,572
2019-03-02,utente_10,utente_9,445
2019-03-02,utente_2,utente_5,652
2019-03-02,utente_1,utente_4,786
2019-03-02,utente_6,utente_7,589
2019-03-02,utente_10,utente_8,826
2019-03-02,utente_1,utente_7,719
2019-03-02,utente_10,utente_4,16
2019-03-02,utente_4,utente_3,589
2019-03-02,utente_1,utente_9,386
2019-03-02,utente_2,utente_3,273
2019-03-02,utente_1,utente_8,523
2019-03-02,utente_3,utente_2,900
2019-03-02,utente_3,utente_1,351
2019-03-02,utente_7,utente_8,41
2019-03-02,utente_10,utente_7,29
2019-03-02,utente_2,utente_10,327
2019-03-02,utente_9,utente_10,239
2019-03-02,utente_7,utente_2,342
2019-03-02,utente_7,utente_6,492
2019-03-02,utente_9,utente_1,155
2019-03-02,utente_7,utente_3,817
2019-03-02,utente_8,utente_2,860
2019-03-02,utente_7,utente_2,184
2019-03-02,utente_4,utente_2,182
2019-03-02,utente_4,utente_8,354
2019-03-02,utente_7,utente_4,822
2019-03-02,utente_6,utente_10,868
2019-03-02,utente_10,utente_2,193
2019-03-02,utente_10,utente_1,150
2019-03-02,utente_9,utente_3,252
2019-03-02,utente_4,utente_2,853
2019-03-02,utente_9,utente_8,566
2019-03-02,utente_6,utente_7,925
2019-03-02,utente_5,utente_3,189
2019-03-02,utente_6,utente_8,272
2019-03-02,utente_8,utente_9,244
2019-03-02,utente_8,utente_3,830
2019-03-02,utente_6,utente_3,516
2019-03-02,utente_9,utente_4,628
2019-03-02,utente_9,utente_7,718
2019-03-02,utente_4,utente_9,102
2019-03-02,utente_8,utente_1,135
2019-03-02,utente_8,utente_4,687
2019-03-02,utente_10,utente_8,519
2019-03-02,utente_4,utente_9,96
2019-03-02,utente_8,utente_3,37
2019-03-02,utente_9,utente_8,896
2019-03-02,utente_4,utente_5,736
2019-03-02,utente_3,utente_8,366
2019-03-02,utente_4,utente_3,179
2019-03-02,utente_5,utente_8,631
2019-03-02,utente_6,utente_2,33
2019-03-02,utente_3,utente_10,144
2019-03-02,utente_7,utente_8,813
2019-03-02,utente_1,utente_9,561
2019-03-02,utente_4,utente_6,51
2019-03-02,utente_8,utente_6,469
2019-03-02,utente_7,utente_1,320
2019-03-02,utente_2,utente_4,207
2019-03-02,utente_6,utente_3,538
2019-03-02,utente_10,utente_4,402
2019-03-02,utente_6,utente_8,682
2019-03-02,utente_5,utente_4,835
2019-03-02,utente_9,utente_6,920
2019-03-02,utente_2,utente_7,496
2019-03-02,utente_9,utente_10,955
2019-03-02,utente_5,utente_1,461
2019-03-02,utente_5,utente_9,535
2019-03-02,utente_10,utente_1,947
2019-03-02,utente_1,utente_8,635
2019-03-02,utente_7,utente_1,841
2019-03-02,utente_4,utente_2,833
2019-03-02,utente_9,utente_2,914
2019-03-02,utente_9,utente_6,861
2019-03-02,utente_3,utente_1,290
2019-03-02,utente_1,utente_9,225
2019-03-02,utente_8,utente_7,807
2019-03-02,utente_6,utente_5,233
2019-03-02,utente_8,utente_4,383
2019-03-02,utente_8,utente_2,729
2019-03-02,utente_7,utente_9,44
2019-03-02,utente_7,utente_8,306
2019-03-02,utente_5,utente_10,553
2019-03-02,utente_5,utente_9,519
2019-03-02,utente_6,utente_10,433
2019-03-02,utente_6,utente_5,144
2019-03-02,utente_1,utente_7,481
2019-03-02,utente_7,utente_5,362
2019-03-02,utente_2,utente_4,209
2019-03-02,utente_6,utente_3,434
2019-03-02,utente_6,utente_4,537
2019-03-02,utente_3,utente_4,218
2019-03-02,utente_7,utente_10,287
2019-03-02,utente_1,utente_9,341
2019-03-02,utente_6,utente_8,777
2019-03-02,utente_9,utente_7,322
2019-03-02,utente_3,utente_6,481
2019-03-02,utente_2,utente_5,920
2019-03-02,utente_9,utente_5,154
2019-03-02,utente_5,utente_7,638
2019-03-02,utente_1,utente_6,62
2019-03-02,utente_8,utente_3,454
2019-03-02,utente_2,utente_3,940
2019-03-02,utente_4,utente_2,932
2019-03-02,utente_8,utente_4,154
2019-03-02,utente_7,utente_6,242
2019-03-02,utente_2,utente_7,14
2019-03-02,utente_7,utente_8,312
2019-03-02,utente_3,utente_6,852
2019-03-02,utente_10,utente_3,534
2019-03-02,utente_10,utente_2,758
2019-03-02,utente_4,utente_10,802
2019-03-02,utente_6,utente_3,694
2019-03-02,utente_9,utente_3,489
2019-03-02,utente_8,utente_9,71
2019-03-02,utente_5,utente_10,864
2019-03-02,utente_7,utente_2,327
2019-03-02,utente_3,utente_8,797
2019-03-02,utente_3,utente_2,320
2019-03-02,utente_3,utente_6,362
2019-03-02,utente_8,utente_1,465
2019-03-02,utente_6,utente_7,767
2019-03-02,utente_3,utente_8,526
2019-03-02,utente_5,utente_2,599
2019-03-02,utente_9,utente_4,411
2019-03-02,utente_5,utente_2,537
2019-03-02,utente_9,utente_10,455
2019-03-02,utente_7,utente_2,864
2019-03-02,utente_3,utente_10,420
2019-03-02,utente_8,utente_3,153
2019-03-02,utente_3,utente_10,585
2019-03-02,utente_1,utente_3,670
2019-03-02,utente_9,utente_6,741
2019-03-02,utente_1,utente_3,399
2019-03-02,utente_10,utente_8,830
2019-03-02,utente_10,utente_7,524
2019-03-02,utente_10,utente_2,963
2019-03-02,utente_1,utente_2,628
2019-03-02,utente_5,utente_3,746
2019-03-02,utente_10,utente_6,89
2019-03-02,utente_1,utente_2,463
2019-03-02,utente_3,utente_1,740
2019-03-02,utente_5,utente_6,201
2019-03-02,utente_9,utente_6,320
2019-03-02,utente_8,utente_2,199
2019-03-02,utente_10,utente_8,496
2019-03-02,utente_5,utente_10,794
2019-03-02,utente_5,utente_1,158
2019-03-02,utente_9,utente_7,75
2019-03-02,utente_1,utente_7,592
2019-03-02,utente_1,utente_4,103
2019-03-02,utente_10,utente_2,987
2019-03-02,utente_5,utente_4,413
2019-03-02,utente_1,utente_8,903
2019-03-02,utente_2,utente_8,406
2019-03-02,utente_5,utente_1,501
2019-03-02,utente_7,utente_9,369
2019-03-02,utente_2,utente_9,239
2019-03-02,utente_8,utente_5,982
2019-03-02,utente_6,utente_2,303
2019-03-02,utente_4,utente_7,195
2019-03-02,utente_3,utente_1,506
2019-03-02,utente_1,utente_5,979
2019-03-02,utente_6,utente_9,555
2019-03-02,utente_5,utente_9,510
2019-03-02,utente_5,utente_4,264
2019-03-02,utente_1,utente_10,473
2019-03-02,utente_2,utente_3,462
2019-03-02,utente_8,utente_10,228
2019-03-02,utente_6,utente_9,447
2019-03-02,utente_3,utente_6,829
2019-03-02,utente_8,utente_1,631
2019-03-02,utente_10,utente_7,884
2019-03-02,utente_9,utente_3,343
2019-03-02,utente_3,utente_6,832
2019-03-02,utente_3,utente_1,310
2019-03-02,utente_10,utente_1,976
2019-03-02,utente_10,utente_1,453
2019-03-02,utente_1,utente_4,281
2019-03-02,utente_7,utente_5,153
2019-03-02,utente_3,utente_2,287
2019-03-02,utente_7,utente_8,66
2019-03-02,utente_3,utente_2,172
2019-03-02,utente_8,utente_10,208
2019-03-02,utente_6,utente_4,431
2019-03-02,utente_10,utente_8,99
2019-03-02,utente_8,utente_4,719
2019-03-02,utente_2,utente_7,678
2019-03-02,utente_6,utente_9,116
2019-03-02,utente_8,utente_3,109
2019-03-02,utente_5,utente_7,415
2019-03-02,utente_3,utente_4,22
2019-03-02,utente_2,utente_1,35
2019-03-02,utente_3,utente_9,82
2019-03-02,utente_8,utente_4,243
2019-03-02,utente_2,utente_10,522
2019-03-02,utente_8,utente_7,925
2019-03-02,utente_3,utente_9,792
2019-03-02,utente_2,utente_6,408
2019-03-02,utente_10,utente_9,92
2019-03-02,utente_6,utente_3,243
2019-03-02,utente_3,utente_6,246
2019-03-02,utente_1,utente_7,166
2019-03-02,utente_8,utente_1,100
2019-03-02,utente_3,utente_2,596
2019-03-02,utente_6,utente_3,586
2019-03-02,utente_1,utente_6,64
2019-03-02,utente_7,utente_9,885
2019-03-02,utente_10,utente_9,294
2019-03-02,utente_9,utente_10,465
2019-03-02,utente_6,utente_8,337
2019-03-02,utente_9,utente_10,252
2019-03-02,utente_9,utente_3,958
2019-03-02,utente_7,utente_8,825
2019-03-02,utente_4,utente_10,300
2019-03-02,utente_6,utente_3,555
2019-03-02,utente_8,utente_7,157
2019-03-02,utente_8,utente_5,290
2019-03-02,utente_5,utente_2,1000
2019-03-02,utente_9,utente_8,120
2019-03-02,utente_4,utente_6,208
2019-03-02,utente_2,utente_4,627
2019-03-02,utente_4,utente_1,612
2019-03-02,utente_1,utente_4,967
2019-03-02,utente_9,utente_7,484
2019-03-02,utente_8,utente_3,105
2019-03-02,utente_10,utente_9,762
2019-03-02,utente_10,utente_2,141
2019-03-02,utente_7,utente_3,127
2019-03-02,utente_4,utente_3,147
2019-03-02,utente_9,utente_5,22
2019-03-02,utente_5,utente_10,832
2019-03-02,utente_2,utente_4,693
2019-03-02,utente_8,utente_3,63
2019-03-02,utente_6,utente_2,49
2019-03-02,utente_9,utente_3,831
2019-03-02,utente_5,utente_2,862
2019-03-02,utente_4,utente_10,985
2019-03-02,utente_4,utente_10,336
2019-03-02,utente_5,utente_10,825
2019-03-02,utente_2,utente_4,895
2019-03-02,utente_8,utente_4,607
2019-03-02,utente_6,utente_8,185
2019-03-02,utente_4,utente_3,947
2019-03-02,utente_3,utente_6,101
2019-03-02,utente_5,utente_8,55
2019-03-02,utente_4,utente_2,218
2019-03-02,utente_1,utente_3,211
2019-03-02,utente_1,utente_3,959
2019-03-02,utente_10,utente_4,553
2019-03-02,utente_3,utente_6,6
2019-03-02,utente_8,utente_7,176
2019-03-02,utente_4,utente_7,897
2019-03-02,utente_2,utente_7,588
2019-03-02,utente_3,utente_4,673
2019-03-02,utente_5,utente_3,522
2019-03-02,utente_10,utente_4,30
2019-03-02,utente_1,utente_9,628
2019-03-02,utente_6,utente_3,508
2019-03-02,utente_7,utente_10,14
2019-03-02,utente_3,utente_8,960
2019-03-02,utente_6,utente_7,668
2019-03-02,utente_8,utente_2,301
2019-03-02,utente_7,utente_8,667
2019-03-02,utente_2,utente_9,88
2019-03-02,utente_2,utente_1,851
2019-03-02,utente_1,utente_9,109
2019-03-02,utente_3,utente_8,338
2019-03-02,utente_9,utente_1,204
2019-03-02,utente_6,utente_4,995
2019-03-02,utente_10,utente_7,256
2019-03-02,utente_8,utente_4,784
2019-03-02,utente_5,utente_4,878
2019-03-02,utente_8,utente_3,905
2019-03-02,utente_8,utente_2,159
2019-03-02,utente_2,utente_8,396
2019-03-02,utente_10,utente_4,134
2019-03-02,utente_2,utente_10,635
2019-03-02,utente_8,utente_9,302
2019-03-02,utente_5,utente_1,408
2019-03-02,utente_4,utente_10,828
2019-03-02,utente_4,utente_5,203
2019-03-02,utente_9,utente_1,298
2019-03-02,utente_3,utente_1,126
2019-03-02,utente_7,utente_3,442
2019-03-02,utente_8,utente_1,301
2019-03-02,utente_2,utente_9,533
2019-03-02,utente_8,utente_2,744
2019-03-02,utente_1,utente_3,66
2019-03-02,utente_8,utente_7,320
2019-03-02,utente_8,utente_9,100
2019-03-02,utente_6,utente_10,229
2019-03-02,utente_5,utente_6,903
2019-03-02,utente_8,utente_1,931
2019-03-02,utente_7,utente_5,943
2019-03-02,utente_9,utente_2,575
2019-03-02,utente_9,utente_2,582
2019-03-02,utente_8,utente_5,48
2019-03-02,utente_10,utente_9,895
2019-03-02,utente_3,utente_4,88
2019-03-02,utente_2,utente_4,195
2019-03-02,utente_3,utente_4,769
2019-03-02,utente_2,utente_6,728
2019-03-02,utente_3,utente_6,627
2019-03-02,utente_1,utente_2,13
2019-03-02,utente_5,utente_8,314
2019-03-02,utente_5,utente_8,820
2019-03-02,utente_9,utente_10,832
2019-03-02,utente_6,utente_5,775
2019-03-02,utente_2,utente_3,587
2019-03-02,utente_8,utente_1,465
2019-03-02,utente_1,utente_7,382
2019-03-02,utente_1,utente_9,10
2019-03-02,utente_10,utente_1,979
2019-03-02,utente_8,utente_9,85
2019-03-02,utente_10,utente_1,1000
2019-03-02,utente_10,utente_6,630
2019-03-02,utente_6,utente_8,537
2019-03-02,utente_10,utente_4,206
2019-03-02,utente_4,utente_10,206
2019-03-02,utente_9,utente_3,323
2019-03-02,utente_8,utente_10,349
2019-03-02,utente_9,utente_7,982
2019-03-02,utente_1,utente_8,855
2019-03-02,utente_9,utente_7,874
2019-03-02,utente_6,utente_9,620
2019-03-02,utente_5,utente_10,692
2019-03-02,utente_1,utente_5,687
2019-03-02,utente_4,utente_1,290
2019-03-02,utente_4,utente_6,991
2019-03-02,utente_4,utente_7,268
2019-03-02,utente_8,utente_1,127
2019-03-02,utente_5,utente_6,260
2019-03-02,utente_3,utente_1,120
2019-03-02,utente_6,utente_7,372
2019-03-02,utente_1,utente_6,181
2019-03-02,utente_1,utente_4,311
2019-03-02,utente_10,utente_7,708
2019-03-02,utente_2,utente_1,517
2019-03-02,utente_10,utente_6,988
2019-03-02,utente_2,utente_10,542
2019-03-02,utente_3,utente_7,532
2019-03-02,utente_7,utente_9,781
2019-03-02,utente_3,utente_4,397
2019-03-02,utente_7,utente_4,122
2019-03-02,utente_4,utente_1,821
2019-03-02,utente_9,utente_8,707
2019-03-02,utente_7,utente_10,729
2019-03-02,utente_6,utente_7,353
2019-03-02,utente_1,utente_10,197
2019-03-02,utente_10,utente_1,431
2019-03-02,utente_5,utente_9,392
2019-03-02,utente_5,utente_3,262
2019-03-02,utente_5,utente_10,982
2019-03-02,utente_5,utente_10,438
2019-03-02,utente_10,utente_9,340
2019-03-02,utente_2,utente_10,741
2019-03-02,utente_2,utente_4,280
2019-03-02,utente_8,utente_2,532
2019-03-02,utente_3,utente_7,604
2019-03-02,utente_1,utente_8,362
2019-03-02,utente_5,utente_9,753
2019-03-02,utente_10,utente_7,156
2019-03-02,utente_3,utente_9,195
2019-03-02,utente_5,utente_7,474
2019-03-02,utente_4,utente_2,348
2019-03-02,utente_6,utente_3,935
2019-03-02,utente_4,utente_8,952
2019-03-02,utente_3,utente_5,212
2019-03-02,utente_7,utente_8,528
2019-03-02,utente_10,utente_2,19
2019-03-02,utente_7,utente_4,995
2019-03-02,utente_4,utente_3,748
2019-03-02,utente_9,utente_5,553
2019-03-02,utente_6,utente_4,443
2019-03-02,utente_9,utente_10,270
2019-03-02,utente_4,utente_8,359
2019-03-02,utente_2,utente_6,936
2019-03-02,utente_2,utente_6,539
2019-03-02,utente_10,utente_3,88
2019-03-02,utente_4,utente_10,81
2019-03-02,utente_5,utente_1,296
2019-03-02,utente_2,utente_5,790
2019-03-02,utente_10,utente_6,710
2019-03-02,utente_10,utente_9,908
2019-03-02,utente_1,utente_10,425
2019-03-02,utente_6,utente_8,899
2019-03-02,utente_1,utente_3,103
2019-03-02,utente_3,utente_1,686
2019-03-02,utente_3,utente_5,827
2019-03-02,utente_7,utente_9,714
2019-03-02,utente_3,utente_7,684
2019-03-02,utente_9,utente_5,812
2019-03-02,utente_8,utente_4,554
2019-03-02,utente_6,utente_3,802
2019-03-02,utente_4,utente_10,195
2019-03-02,utente_6,utente_1,547
2019-03-02,utente_5,utente_2,62
2019-03-02,utente_8,utente_2,707
2019-03-02,utente_1,utente_5,724
2019-03-02,utente_4,utente_5,68
2019-03-02,utente_5,utente_4,864
2019-03-02,utente_7,utente_8,825
2019-03-02,utente_10,utente_2,261
2019-03-02,utente_5,utente_10,242
2019-03-02,utente_8,utente_5,136
2019-03-02,utente_5,utente_9,542
2019-03-02,utente_7,utente_5,506
2019-03-02,utente_5,utente_7,116
2019-03-02,utente_4,utente_7,428
2019-03-02,utente_4,utente_9,961
2019-03-02,utente_7,utente_4,651
2019-03-02,utente_5,utente_8,851
2019-03-02,utente_7,utente_8,127
2019-03-02,utente_8,utente_1,719
2019-03-02,utente_9,utente_4,516
2019-03-02,utente_6,utente_3,89
2019-03-02,utente_2,utente_10,745
2019-03-02,utente_2,utente_7,717
2019-03-02,utente_4,utente_7,930
2019-03-02,utente_8,utente_6,4
2019-03-02,utente_1,utente_4,512
2019-03-02,utente_10,utente_2,588
2019-03-02,utente_8,utente_9,56
2019-03-02,utente_7,utente_2,356
2019-03-02,utente_10,utente_1,412
2019-03-02,utente_4,utente_5,503
2019-03-02,utente_5,utente_10,48
2019-03-02,utente_2,utente_5,15
2019-03-02,utente_9,utente_10,178
2019-03-02,utente_7,utente_6,94
2019-03-02,utente_8,utente_10,352
2019-03-02,utente_5,utente_3,202
2019-03-02,utente_2,utente_3,451
2019-03-02,utente_8,utente_7,82
2019-03-02,utente_9,utente_7,973
2019-03-02,utente_1,utente_8,691
2019-03-02,utente_1,utente_5,383
2019-03-02,utente_5,utente_7,686
2019-03-02,utente_8,utente_9,361
2019-03-02,utente_10,utente_1,777
2019-03-02,utente_2,utente_5,798
2019-03-02,utente_2,utente_6,50
2019-03-02,utente_2,utente_6,173
2019-03-02,utente_1,utente_5,708
2019-03-02,utente_7,utente_8,893
2019-03-02,utente_2,utente_4,488
2019-03-02,utente_5,utente_4,261
2019-03-02,utente_6,utente_2,177
2019-03-02,utente_2,utente_3,371
2019-03-02,utente_6,utente_2,406
2019-03-02,utente_10,utente_1,524
2019-03-02,utente_3,utente_9,376
2019-03-02,utente_10,utente_3,987
2019-03-02,utente_3,utente_4,768
2019-03-02,utente_10,utente_5,862
2019-03-02,utente_4,utente_2,461
2019-03-02,utente_4,utente_3,152
2019-03-02,utente_7,utente_6,959
2019-03-02,utente_7,utente_1,379
2019-03-02,utente_9,utente_3,202
2019-03-02,utente_10,utente_7,321
2019-03-02,utente_4,utente_10,566
2019-03-02,utente_7,utente_9,589
2019-03-02,utente_5,utente_6,424
2019-03-02,utente_3,utente_8,201
2019-03-02,utente_2,utente_7,205
2019-03-02,utente_2,utente_9,585
2019-03-02,utente_10,utente_1,273
2019-03-02,utente_10,utente_9,543
2019-03-02,utente_10,utente_6,198
2019-03-02,utente_9,utente_4,759
2019-03-02,utente_5,utente_4,829
2019-03-02,utente_10,utente_7,175
2019-03-02,utente_5,utente_6,21
2019-03-02,utente_1,utente_7,965
2019-03-02,utente_1,utente_4,697
2019-03-02,utente_6,utente_2,902
2019-03-02,utente_8,utente_6,416
2019-03-02,utente_8,utente_1,401
2019-03-02,utente_3,utente_5,721
2019-03-02,utente_7,utente_6,573
2019-03-02,utente_1,utente_2,299
2019-03-02,utente_10,utente_1,292
2019-03-02,utente_3,utente_9,498
2019-03-02,utente_4,utente_9,182
2019-03-02,utente_9,utente_3,376
2019-03-02,utente_8,utente_2,22
2019-03-02,utente_8,utente_5,865
2019-03-02,utente_5,utente_6,284
2019-03-02,utente_10,utente_9,740
2019-03-02,utente_5,utente_9,481
2019-03-02,utente_10,utente_1,869
2019-03-02,utente_9,utente_6,714
2019-03-02,utente_10,utente_1,306
2019-03-02,utente_9,utente_2,608
2019-03-02,utente_10,utente_5,208
2019-03-02,utente_10,utente_1,925
2019-03-02,utente_8,utente_10,932
2019-03-02,utente_10,utente_2,811
2019-03-02,utente_5,utente_1,587
2019-03-02,utente_2,utente_5,629
2019-03-02,utente_8,utente_10,937
2019-03-02,utente_5,utente_2,362
2019-03-02,utente_1,utente_10,290
2019-03-02,utente_2,utente_4,21
2019-03-02,utente_2,utente_7,225
2019-03-02,utente_1,utente_5,32
2019-03-02,utente_6,utente_5,576
2019-03-02,utente_4,utente_6,808
2019-03-02,utente_6,utente_10,53
2019-03-02,utente_3,utente_7,987
2019-03-02,utente_4,utente_5,469
2019-03-02,utente_5,utente_3,216
2019-03-02,utente_1,utente_3,896
2019-03-02,utente_5,utente_6,708
2019-03-02,utente_1,utente_3,865
2019-03-02,utente_6,utente_8,211
2019-03-02,utente_10,utente_6,429
2019-03-02,utente_6,utente_9,191
2019-03-02,utente_6,utente_4,219
2019-03-02,utente_8,utente_2,543
2019-03-02,utente_7,utente_9,409
2019-03-02,utente_8,utente_3,253
2019-03-02,utente_8,utente_5,264
2019-03-02,utente_6,utente_3,921
2019-03-02,utente_9,utente_1,707
2019-03-02,utente_4,utente_10,290
2019-03-02,utente_5,utente_2,960
2019-03-02,utente_10,utente_4,301
2019-03-02,utente_6,utente_5,671
2019-03-02,utente_1,utente_5,548
2019-03-02,utente_1,utente_8,575
2019-03-02,utente_10,utente_7,517
2019-03-02,utente_5,utente_7,6
2019-03-02,utente_3,utente_7,127
2019-03-02,utente_5,utente_3,714
2019-03-02,utente_3,utente_1,563
2019-03-02,utente_10,utente_4,938
2019-03-02,utente_4,utente_7,998
2019-03-02,utente_2,utente_4,166
2019-03-02,utente_10,utente_3,665
2019-03-02,utente_1,utente_8,132
2019-03-02,utente_5,utente_1,82
2019-03-02,utente_4,utente_10,834
2019-03-02,utente_4,utente_3,957
2019-03-02,utente_10,utente_3,222
2019-03-02,utente_7,utente_5,346
2019-03-02,utente_7,utente_4,724
2019-03-02,utente_2,utente_9,590
2019-03-02,utente_3,utente_8,257
2019-03-02,utente_10,utente_7,752
2019-03-02,utente_3,utente_6,936
2019-03-02,utente_6,utente_2,335
2019-03-02,utente_7,utente_10,827
2019-03-02,utente_1,utente_9,147
2019-03-02,utente_5,utente_1,812
2019-03-02,utente_6,utente_7,917
2019-03-02,utente_2,utente_7,786
2019-03-02,utente_1,utente_5,952
2019-03-02,utente_1,utente_7,999
2019-03-02,utente_4,utente_7,418
2019-03-02,utente_5,utente_7,893
2019-03-02,utente_5,utente_7,679
2019-03-02,utente_10,utente_2,610
2019-03-02,utente_8,utente_4,971
2019-03-02,utente_4,utente_1,950
2019-03-02,utente_6,utente_1,940
2019-03-02,utente_10,utente_7,507
2019-03-02,utente_3,utente_7,606
2019-03-02,utente_6,utente_3,446
2019-03-02,utente_6,utente_8,377
2019-03-02,utente_6,utente_2,864
2019-03-02,utente_6,utente_8,354
2019-03-02,utente_2,utente_8,171
2019-03-02,utente_8,utente_1,341
2019-03-02,utente_10,utente_8,558
2019-03-02,utente_1,utente_6,907
2019-03-02,utente_5,utente_8,695
2019-03-02,utente_10,utente_6,763
2019-03-02,utente_2,utente_7,807
2019-03-02,utente_3,utente_10,781
2019-03-02,utente_6,utente_4,351
2019-03-02,utente_9,utente_3,683
